pwy_id	pwy_name	rxn_id	EC_num	blast_result	blast_result_score	pwy_completeness
map00625	Chloroalkane and chloroalkene degradation	R09141	1.14.13.25	Blast hit (4x)	2	
map00625	Chloroalkane and chloroalkene degradation	R09156	1.14.99.39	Blast hit (20x)	2	3/21 (14%)
map00626	Naphthalene degradation	R07105	1.1.1.1	NO good blast hit	1	
map00626	Naphthalene degradation	R04117	1.13.11.56	NO sequence data found	0.5	
map00626	Naphthalene degradation	R05422	1.14.12.12	NO sequence data found	0.5	
map00626	Naphthalene degradation	R05632	1.14.13.1	NO sequence data found	0.5	
map00626	Naphthalene degradation	R07710	1.14.13.172	NO sequence data found	0.5	
map00626	Naphthalene degradation	R02941	1.2.1.65	NO sequence data found	0.5	
map00626	Naphthalene degradation	R06910	1.3.1.29	NO sequence data found	0.5	
map00626	Naphthalene degradation	R05136	4.1.2.45	NO sequence data found	0.5	
map00626	Naphthalene degradation	R05137	5.99.1.4	NO sequence data found	0.5	
map00626	Naphthalene degradation	R06898		NO sequence data found	0.5	0/10 (0%)
map00627	Aminobenzoate degradation	R04278	1.1.1.312	NO blast hit	-2	
map00627	Aminobenzoate degradation	R02673	1.1.3.19	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R02877	1.1.3.38	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R04160	1.1.99.31	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03550	1.13.11.57	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05405	1.13.11.74	NO blast hit	-2	
map00627	Aminobenzoate degradation	R03550	1.13.11.8	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R00823	1.14.12.1	NO blast hit	-2	
map00627	Aminobenzoate degradation	R07706	1.14.12.23	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R01295	1.14.13.12	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05258	1.14.13.167	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R02561	1.14.13.27	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03023	1.14.13.29	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R00980	1.14.13.35	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03998	1.14.13.40	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03566	1.14.13.7	NO hit because of missing subunits	-1	
map00627	Aminobenzoate degradation	R05274	1.14.13.82	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03697	1.14.14.1	NO blast hit	-2	
map00627	Aminobenzoate degradation	R03794	1.14.16.6	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R01293	1.2.1.28	NO blast hit	-2	
map00627	Aminobenzoate degradation	R07667	1.2.1.64	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05699	1.2.1.67	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R01294	1.2.1.7	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05308	1.3.1.57	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05316	1.3.7.9	NO blast hit	-2	
map00627	Aminobenzoate degradation	R05244	1.6.5.6	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05399	1.6.5.7	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R11744	1.7.1.16	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R04297	1.97.1.2	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R10136	2.1.1.341	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R00393	2.8.3.8	NO blast hit	-2	
map00627	Aminobenzoate degradation	R04277	3.1.1.57	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05420	3.1.1.92	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03024	3.1.3.41	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05421	3.1.8.1	NO blast hit	-2	
map00627	Aminobenzoate degradation	R06134	3.5.1.4	Blast hit (4x)	2	
map00627	Aminobenzoate degradation	R05783	3.5.1.86	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R00540	3.5.5.1	NO good blast hit	1	
map00627	Aminobenzoate degradation	R00317	3.6.1.7	NO good blast hit	1	
map00627	Aminobenzoate degradation	R00821	4.1.1.46	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R03247	4.1.1.59	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R01238	4.1.1.61	Blast hit (8x)	2	
map00627	Aminobenzoate degradation	R02672	4.1.1.7	Blast hit (4x)	2	
map00627	Aminobenzoate degradation	R03224	4.2.1.17	Blast hit (40x)	2	
map00627	Aminobenzoate degradation	R02828	4.2.1.84	NO blast hit	-2	
map00627	Aminobenzoate degradation	R04161	5.1.2.2	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R05383	5.4.4.1	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R09284	5.4.4.3	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R01422	6.2.1.25	NO blast hit	-2	
map00627	Aminobenzoate degradation	R01300	6.2.1.27	NO sequence data found	0.5	
map00627	Aminobenzoate degradation	R07416	6.2.1.32	NO blast hit	-2	
map00627	Aminobenzoate degradation	R03024	3.1.3.1	Blast hit (4x)	2	
map00627	Aminobenzoate degradation	R04489		NO sequence data found	0.5	5/53 (9%)
map00630	Glyoxylate and dicarboxylate metabolism	R01388	1.1.1.26	NO good blast hit	1	
map00630	Glyoxylate and dicarboxylate metabolism	R00717	1.1.1.29	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01779	1.1.1.36	NO good blast hit	1	
map00630	Glyoxylate and dicarboxylate metabolism	R07136	1.1.1.37	Blast hit (8x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01745	1.1.1.60	Blast hit (8x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01781	1.1.1.77	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01392	1.1.1.79	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01388	1.1.1.81	Blast hit (16x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01749	1.1.1.92	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R02545	1.1.1.93	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00475	1.1.3.15	NO hit because of missing subunits	-1	
map00630	Glyoxylate and dicarboxylate metabolism	R00476	1.1.99.14	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00602	1.11.1.6	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00519	1.17.1.9	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00468	1.2.1.17	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01333	1.2.1.21	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R03146	1.2.2.1	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00273	1.2.3.4	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00466	1.2.3.5	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R02544	1.3.1.7	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R09291	1.3.1.85	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R09293	1.3.8.12	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00021	1.4.7.1	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R09099	2.1.2.1	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00474	2.2.1.5	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00927	2.3.1.9	Blast hit (254x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00351	2.3.3.1	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R03040	2.3.3.12	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01180	2.3.3.7	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00472	2.3.3.9	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00372	2.6.1.4	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00588	2.6.1.45	Blast hit (3x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R08572	2.7.1.165	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01514	2.7.1.31	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00518	2.7.2.6	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01559	2.8.3.2	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00521	3.1.2.10	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R10612	3.1.2.30	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R01334	3.1.3.18	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R02547	3.3.2.4	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00944	3.5.1.10	Blast hit (18x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00653	3.5.1.31	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00524	3.5.1.49	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R02509	3.5.1.56	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00525	3.5.1.68	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00526	3.5.1.8	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00988	3.5.1.9	Blast hit (12x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00522	4.1.1.2	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R03140	4.1.1.39	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R01393	4.1.1.40	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00013	4.1.1.47	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R03127	4.1.1.54	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01908	4.1.1.8	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00479	4.1.3.1	Blast hit (2x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00477	4.1.3.13	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00470	4.1.3.16	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00473	4.1.3.24	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00470	4.1.3.42	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R05076	4.2.1.148	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R01324	4.2.1.3	Blast hit (96x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00339	4.2.1.32	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R03027	4.2.1.55	Blast hit (16x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R03696	4.3.1.2	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R02546	5.1.2.5	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R09979	5.1.99.1	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R01394	5.3.1.22	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00262	5.4.99.1	NO hit because of missing subunits	-1	
map00630	Glyoxylate and dicarboxylate metabolism	R00833	5.4.99.2	Blast hit (52x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R09292	5.4.99.63	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01558	6.2.1.8	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R01256	6.2.1.9	NO sequence data found	0.5	
map00630	Glyoxylate and dicarboxylate metabolism	R00253	6.3.1.2	Blast hit (8x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R08924	6.4.1.3	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00009	1.11.1.21	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R00342	1.1.1.299	Blast hit (4x)	2	
map00630	Glyoxylate and dicarboxylate metabolism	R00526	3.5.1.15	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R01221	1.4.4.2	NO blast hit	-2	
map00630	Glyoxylate and dicarboxylate metabolism	R01390		NO sequence data found	0.5	25/78 (32%)
map00633	Nitrotoluene degradation	R08034	1.12.99.6	NO blast hit	-2	
map00633	Nitrotoluene degradation	R09233	1.14.12.24	NO sequence data found	0.5	
map00633	Nitrotoluene degradation	R09234	1.14.13.210	NO sequence data found	0.5	
map00633	Nitrotoluene degradation	R01199	1.2.7.1	NO blast hit	-2	
map00633	Nitrotoluene degradation	R08034	1.2.7.4	NO blast hit	-2	
map00633	Nitrotoluene degradation	R00295	1.8.99.5	NO blast hit	-2	
map00633	Nitrotoluene degradation	R07940	2.3.1.5	NO sequence data found	0.5	
map00633	Nitrotoluene degradation	R08014		NO sequence data found	0.5	0/8 (0%)
map00640	Propanoate metabolism	R02377	1.1.1.202	NO good blast hit	1	
map00640	Propanoate metabolism	R01000	1.1.1.27	Blast hit (8x)	2	
map00640	Propanoate metabolism	R02260	1.1.1.283	NO blast hit	-2	
map00640	Propanoate metabolism	R01608	1.1.1.59	NO sequence data found	0.5	
map00640	Propanoate metabolism	R10715	1.1.1.6	NO good blast hit	1	
map00640	Propanoate metabolism	R01781	1.1.1.77	Blast hit (4x)	2	
map00640	Propanoate metabolism	R01550	1.1.1.80	NO good blast hit	1	
map00640	Propanoate metabolism	R10704	1.14.13.226	NO sequence data found	0.5	
map00640	Propanoate metabolism	R10702	1.14.13.227	NO sequence data found	0.5	
map00640	Propanoate metabolism	R00705	1.2.1.18	NO sequence data found	0.5	
map00640	Propanoate metabolism	R00705	1.2.1.27	NO blast hit	-2	
map00640	Propanoate metabolism	R00740	1.2.1.75	Blast hit (4x)	2	
map00640	Propanoate metabolism	R01172	1.2.1.87	NO sequence data found	0.5	
map00640	Propanoate metabolism	R01702	1.2.4.4	NO hit because of missing subunits	-1	
map00640	Propanoate metabolism	R01199	1.2.7.1	NO blast hit	-2	
map00640	Propanoate metabolism	R10161	1.3.1.95	NO blast hit	-2	
map00640	Propanoate metabolism	R02661	1.3.8.7	NO blast hit	-2	
map00640	Propanoate metabolism	R00209	1.8.1.4	NO good blast hit	1	
map00640	Propanoate metabolism	R00353	2.1.3.1	Blast hit (4x)	2	
map00640	Propanoate metabolism	R03174	2.3.1.168	NO blast hit	-2	
map00640	Propanoate metabolism	R00921	2.3.1.222	NO sequence data found	0.5	
map00640	Propanoate metabolism	R06987	2.3.1.54	NO blast hit	-2	
map00640	Propanoate metabolism	R00921	2.3.1.8	NO blast hit	-2	
map00640	Propanoate metabolism	R00927	2.3.1.9	Blast hit (254x)	2	
map00640	Propanoate metabolism	R00931	2.3.3.5	NO good blast hit	1	
map00640	Propanoate metabolism	R04187	2.6.1.18	Blast hit (4x)	2	
map00640	Propanoate metabolism	R00908	2.6.1.19	NO good blast hit	1	
map00640	Propanoate metabolism	R01353	2.7.2.1	NO blast hit	-2	
map00640	Propanoate metabolism	R01353	2.7.2.15	NO sequence data found	0.5	
map00640	Propanoate metabolism	R01449	2.8.3.1	NO blast hit	-2	
map00640	Propanoate metabolism	R00393	2.8.3.8	NO blast hit	-2	
map00640	Propanoate metabolism	R02764	3.1.2.17	NO sequence data found	0.5	
map00640	Propanoate metabolism	R03158	3.1.2.4	NO sequence data found	0.5	
map00640	Propanoate metabolism	R01366	4.1.1.4	NO blast hit	-2	
map00640	Propanoate metabolism	R00923	4.1.1.41	Blast hit (8x)	2	
map00640	Propanoate metabolism	R05373	4.1.1.9	NO sequence data found	0.5	
map00640	Propanoate metabolism	R00409	4.1.3.30	Blast hit (2x)	2	
map00640	Propanoate metabolism	R11263	4.2.1.117	NO sequence data found	0.5	
map00640	Propanoate metabolism	R03224	4.2.1.17	Blast hit (40x)	2	
map00640	Propanoate metabolism	R01367	4.2.1.27	NO sequence data found	0.5	
map00640	Propanoate metabolism	R02376	4.2.1.28	NO sequence data found	0.5	
map00640	Propanoate metabolism	R02963	4.2.1.54	NO sequence data found	0.5	
map00640	Propanoate metabolism	R04424	4.2.1.79	NO blast hit	-2	
map00640	Propanoate metabolism	R04425	4.2.1.99	Blast hit (4x)	2	
map00640	Propanoate metabolism	R01016	4.2.3.3	NO good blast hit	1	
map00640	Propanoate metabolism	R06132	4.3.1.6	NO sequence data found	0.5	
map00640	Propanoate metabolism	R09979	5.1.99.1	Blast hit (4x)	2	
map00640	Propanoate metabolism	R00833	5.4.99.2	Blast hit (52x)	2	
map00640	Propanoate metabolism	R00236	6.2.1.1	NO blast hit	-2	
map00640	Propanoate metabolism	R00920	6.2.1.13	Blast hit (20x)	2	
map00640	Propanoate metabolism	R00926	6.2.1.17	NO blast hit	-2	
map00640	Propanoate metabolism	R00727	6.2.1.4	Blast hit (16x)	2	
map00640	Propanoate metabolism	R02404	6.2.1.5	Blast hit (8x)	2	
map00640	Propanoate metabolism	R00742	6.4.1.2	Blast hit (60x)	2	
map00640	Propanoate metabolism	R08924	6.4.1.3	Blast hit (4x)	2	
map00640	Propanoate metabolism	R00744		NO sequence data found	0.5	
map00640	Propanoate metabolism	R00919	1.3.1.84	Blast hit (8x)	2	
map00640	Propanoate metabolism	R03045	4.2.1.116	Blast hit (4x)	2	(19+16)/58 (60%) with 16 reactions of unclear state
map00642	Ethylbenzene degradation	R05352	1.1.1.311	NO sequence data found	0.5	
map00642	Ethylbenzene degradation	R05422	1.14.12.12	NO sequence data found	0.5	
map00642	Ethylbenzene degradation	R05745	1.17.99.2	NO sequence data found	0.5	
map00642	Ethylbenzene degradation	R05313	1.3.1.66	NO sequence data found	0.5	
map00642	Ethylbenzene degradation	R00391	2.3.1.16	Blast hit (16x)	2	
map00642	Ethylbenzene degradation	R05453	6.4.1.8	NO hit because of missing subunits	-1	
map00642	Ethylbenzene degradation	R05366		NO sequence data found	0.5	1/7 (14%)
map00643	Styrene degradation	R04089	1.13.11.2	NO blast hit	-2	
map00643	Styrene degradation	R02519	1.13.11.5	NO blast hit	-2	
map00643	Styrene degradation	R02515	1.14.13.63	NO sequence data found	0.5	
map00643	Styrene degradation	R05488	1.14.14.11	NO sequence data found	0.5	
map00643	Styrene degradation	R05487	1.14.14.54	NO sequence data found	0.5	
map00643	Styrene degradation	R02536	1.2.1.39	NO sequence data found	0.5	
map00643	Styrene degradation	R04088	1.3.1.19	NO sequence data found	0.5	
map00643	Styrene degradation	R01449	2.8.3.1	NO blast hit	-2	
map00643	Styrene degradation	R04000	2.8.3.12	NO blast hit	-2	
map00643	Styrene degradation	R06134	3.5.1.4	Blast hit (4x)	2	
map00643	Styrene degradation	R00540	3.5.5.1	NO good blast hit	1	
map00643	Styrene degradation	R00540	3.5.5.7	NO blast hit	-2	
map00643	Styrene degradation	R01364	3.7.1.2	NO blast hit	-2	
map00643	Styrene degradation	R05296	3.7.1.9	NO sequence data found	0.5	
map00643	Styrene degradation	R02963	4.2.1.54	NO sequence data found	0.5	
map00643	Styrene degradation	R02828	4.2.1.84	NO blast hit	-2	
map00643	Styrene degradation	R07638	4.99.1.7	NO sequence data found	0.5	
map00643	Styrene degradation	R03868	5.2.1.2	NO blast hit	-2	
map00643	Styrene degradation	R02615	5.3.99.7	NO sequence data found	0.5	
map00643	Styrene degradation	R05417		NO sequence data found	0.5	
map00643	Styrene degradation	R07638	1.14.14.44	NO sequence data found	0.5	1/21 (4%)
map00650	Butanoate metabolism	R05576	1.1.1.157	Blast hit (28x)	2	
map00650	Butanoate metabolism	R01361	1.1.1.30	Blast hit (4x)	2	
map00650	Butanoate metabolism	R02855	1.1.1.303	NO good blast hit	1	
map00650	Butanoate metabolism	R09078	1.1.1.304	NO sequence data found	0.5	
map00650	Butanoate metabolism	R05066	1.1.1.35	Blast hit (16x)	2	
map00650	Butanoate metabolism	R01779	1.1.1.36	NO good blast hit	1	
map00650	Butanoate metabolism	R02946	1.1.1.4	Blast hit (4x)	2	
map00650	Butanoate metabolism	R01644	1.1.1.61	NO sequence data found	0.5	
map00650	Butanoate metabolism	R03707	1.1.1.76	NO sequence data found	0.5	
map00650	Butanoate metabolism	R00215	1.1.1.83	Blast hit (8x)	2	
map00650	Butanoate metabolism	R00298	1.1.99.2	NO sequence data found	0.5	
map00650	Butanoate metabolism	R11448	1.14.13.230	NO sequence data found	0.5	
map00650	Butanoate metabolism	R01172	1.2.1.10	Blast hit (4x)	2	
map00650	Butanoate metabolism	R00713	1.2.1.16	NO blast hit	-2	
map00650	Butanoate metabolism	R00713	1.2.1.24	NO blast hit	-2	
map00650	Butanoate metabolism	R01172	1.2.1.57	NO sequence data found	0.5	
map00650	Butanoate metabolism	R09280	1.2.1.76	Blast hit (12x)	2	
map00650	Butanoate metabolism	R00714	1.2.1.79	Blast hit (4x)	2	
map00650	Butanoate metabolism	R01199	1.2.7.1	NO blast hit	-2	
map00650	Butanoate metabolism	R01196	1.2.7.11	Blast hit (8x)	2	
map00650	Butanoate metabolism	R00384	1.3.1.44	NO sequence data found	0.5	
map00650	Butanoate metabolism	R09738	1.3.1.86	Blast hit (4x)	2	
map00650	Butanoate metabolism	R02164	1.3.5.1	Blast hit (48x)	2	
map00650	Butanoate metabolism	R02164	1.3.5.4	Blast hit (8x)	2	
map00650	Butanoate metabolism	R02661	1.3.8.1	NO blast hit	-2	
map00650	Butanoate metabolism	R00014	2.2.1.6	Blast hit (8x)	2	
map00650	Butanoate metabolism	R01174	2.3.1.19	NO blast hit	-2	
map00650	Butanoate metabolism	R06987	2.3.1.54	NO blast hit	-2	
map00650	Butanoate metabolism	R00927	2.3.1.9	Blast hit (254x)	2	
map00650	Butanoate metabolism	R01978	2.3.3.10	Blast hit (4x)	2	
map00650	Butanoate metabolism	R00908	2.6.1.19	NO good blast hit	1	
map00650	Butanoate metabolism	R10178	2.6.1.96	NO sequence data found	0.5	
map00650	Butanoate metabolism	R01688	2.7.2.7	NO blast hit	-2	
map00650	Butanoate metabolism	R04000	2.8.3.12	NO blast hit	-2	
map00650	Butanoate metabolism	R10343	2.8.3.18	NO blast hit	-2	
map00650	Butanoate metabolism	R00410	2.8.3.5	NO blast hit	-2	
map00650	Butanoate metabolism	R00393	2.8.3.8	NO blast hit	-2	
map00650	Butanoate metabolism	R00048	3.1.1.22	NO sequence data found	0.5	
map00650	Butanoate metabolism	R05118	3.1.1.75	NO blast hit	-2	
map00650	Butanoate metabolism	R01358	3.1.2.11	NO sequence data found	0.5	
map00650	Butanoate metabolism	R00489	4.1.1.15	NO good blast hit	1	
map00650	Butanoate metabolism	R02948	4.1.1.5	NO blast hit	-2	
map00650	Butanoate metabolism	R03028	4.1.1.70	NO hit because of missing subunits	-1	
map00650	Butanoate metabolism	R08090	4.1.3.4	NO good blast hit	1	
map00650	Butanoate metabolism	R10782	4.2.1.120	Blast hit (8x)	2	
map00650	Butanoate metabolism	R03224	4.2.1.17	Blast hit (40x)	2	
map00650	Butanoate metabolism	R01367	4.2.1.27	NO sequence data found	0.5	
map00650	Butanoate metabolism	R02419	4.2.1.31	Blast hit (16x)	2	
map00650	Butanoate metabolism	R03027	4.2.1.55	Blast hit (16x)	2	
map00650	Butanoate metabolism	R03276	5.1.2.3	Blast hit (8x)	2	
map00650	Butanoate metabolism	R02949	5.1.2.4	NO sequence data found	0.5	
map00650	Butanoate metabolism	R01087	5.2.1.1	NO blast hit	-2	
map00650	Butanoate metabolism	R03031	5.3.3.3	NO sequence data found	0.5	
map00650	Butanoate metabolism	R01357	6.2.1.16	NO blast hit	-2	
map00650	Butanoate metabolism	R00389	6.2.1.2	NO blast hit	-2	
map00650	Butanoate metabolism	R01175	1.3.3.6	NO sequence data found	0.5	
map00650	Butanoate metabolism	R03028	1.3.8.6	NO blast hit	-2	
map00650	Butanoate metabolism	R03544		NO sequence data found	0.5	(20+15)/58 (60%) with 15 reactions of unclear state
map00660	C5-Branched dibasic acid metabolism	R00994	1.1.1.85	Blast hit (8x)	2	
map00660	C5-Branched dibasic acid metabolism	R00014	2.2.1.6	Blast hit (8x)	2	
map00660	C5-Branched dibasic acid metabolism	R07399	2.3.1.182	Blast hit (4x)	2	
map00660	C5-Branched dibasic acid metabolism	R00932	2.3.3.11	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R02955	2.8.3.11	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00406	2.8.3.22	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R02712	3.5.1.67	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R02948	4.1.1.5	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R02243	4.1.1.6	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00008	4.1.3.17	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R00325	4.1.3.22	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00473	4.1.3.24	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R00237	4.1.3.25	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R05076	4.2.1.148	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R03693	4.2.1.34	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R03898	4.2.1.35	Blast hit (16x)	2	
map00660	C5-Branched dibasic acid metabolism	R02490	4.2.1.56	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R03696	4.3.1.2	NO blast hit	-2	
map00660	C5-Branched dibasic acid metabolism	R02244	5.3.3.7	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00262	5.4.99.1	NO hit because of missing subunits	-1	
map00660	C5-Branched dibasic acid metabolism	R02404	6.2.1.5	Blast hit (8x)	2	
map00660	C5-Branched dibasic acid metabolism	R02711	6.3.1.7	NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00993		NO sequence data found	0.5	
map00660	C5-Branched dibasic acid metabolism	R00995	4.1.1.3	NO hit because of missing subunits	-1	5/24 (20%)
map00670	One carbon pool by folate	R01218	1.5.1.15	NO sequence data found	0.5	
map00670	One carbon pool by folate	R01224	1.5.1.20	NO blast hit	-2	
map00670	One carbon pool by folate	R00936	1.5.1.3	NO blast hit	-2	
map00670	One carbon pool by folate	R01220	1.5.1.5	Blast hit (8x)	2	
map00670	One carbon pool by folate	R00941	1.5.1.6	NO sequence data found	0.5	
map00670	One carbon pool by folate	R01217	1.5.7.1	NO blast hit	-2	
map00670	One carbon pool by folate	R09365	2.1.1.13	Blast hit (20x)	2	
map00670	One carbon pool by folate	R06613	2.1.1.148	NO blast hit	-2	
map00670	One carbon pool by folate	R02573	2.1.1.19	NO sequence data found	0.5	
map00670	One carbon pool by folate	R02101	2.1.1.45	NO blast hit	-2	
map00670	One carbon pool by folate	R09099	2.1.2.1	Blast hit (4x)	2	
map00670	One carbon pool by folate	R01221	2.1.2.10	NO blast hit	-2	
map00670	One carbon pool by folate	R04326	2.1.2.2	Blast hit (71x)	2	
map00670	One carbon pool by folate	R01127	2.1.2.3	NO good blast hit	1	
map00670	One carbon pool by folate	R02729	2.1.2.4	NO sequence data found	0.5	
